NAME,LONGNAME,release,valid,efo_cls,efo_label,xref_source,xref,simple_xref,quality
KRA_PSY_ANYMENTAL_SUICID_PREG_NERV_EXMORE,"Any mental disorder, or suicide (or attempt), or psychic disorders complicating pregnancy, partum or puerperum or nerve system disorders (more controls excluded)",r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease,manual,,,
KRA_PSY_AUTISM,Autism spe,r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0003757,asperger syndrome,ICD_10,F84[0|5],F845,
KRA_PSY_AUTISM,Autism spe,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0003758,autism,ICD_10;OLS_API_EFO_lookup,F84[0|5],F840,fuzzy
KRA_PSY_AUTISM,Autism spe,r3,FALSE,http://www.orpha.net/ORDO/Orphanet_168778,rare pervasive developmental disorder,ICD_10,F84[0|5],F840;F845,
KRA_PSY_AUTISM_EXMORE,Autism spe (more controls excluded),r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0003758,autism,OLS_API_EFO_lookup,,,fuzzy
KRA_PSY_BEHAV,Behavioural disorders,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0000677,mental or behavioural disorder,OLS_API_EFO_lookup,,,fuzzy
KRA_PSY_BEHAV_EXMORE,Behavioural disorders (more controls excluded),r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0000677,mental or behavioural disorder,OLS_API_EFO_lookup,,,fuzzy
KRA_PSY_CHILDEMOT,Emotional disorders starting during childhood or adolecense,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0000677,mental or behavioural disorder,manual,NA,NA,NA
KRA_PSY_CHILDEMOT_EXMORE,Emotional disorders starting during childhood or adolecense (more controls excluded),r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0007663,childhood aggressive behaviour measurement,OLS_API_EFO_lookup,,,fuzzy
KRA_PSY_CHILDOTH,Other disorders starting during childhood or adolecense,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0000408,disease,manual,NA,NA,NA
KRA_PSY_CHILDEMOT_EXMORE,Emotional disorders starting during childhood or adolecense (more controls excluded),r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0005548,developmental disorder of mental health,manual,,,
KRA_PSY_CHILDOTH_EXMORE,Other disorders starting during childhood or adolecense (more controls excluded),r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0007663,childhood aggressive behaviour measurement,OLS_API_EFO_lookup,,,fuzzy
KRA_PSY_CHILDOTH_EXMORE,Other disorders starting during childhood or adolecense (more controls excluded),r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0000408,disease,manual,,,
KRA_PSY_CODUCTEMOT,Mixed disorders of conduct and emotions,r3,FALSE,NA,NA,,,,
KRA_PSY_DEMENTIA,Any dementia,r2,TRUE,http://purl.obolibrary.org/obo/HP_0000726,dementia,ICD_10;OLS_API_EFO_lookup,F0[0-3]|F051|G30,F03,fuzzy
KRA_PSY_CODUCTEMOT,Mixed disorders of conduct and emotions,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0004216,conduct disorder,manual,,,
KRA_PSY_CODUCTEMOT,Mixed disorders of conduct and emotions,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0000677,mental or behavioural disorder,manual,,,
KRA_PSY_DEMENTIA_EXMORE,Any dementia (more controls excluded),r3,TRUE,http://purl.obolibrary.org/obo/HP_0000726,dementia,OLS_API_EFO_lookup,,,fuzzy
KRA_PSY_DEVWIDE,Wide developmental disorders,r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0003852,developmental disability,OLS_API_EFO_lookup,,,fuzzy
KRA_PSY_DEVWIDE,Wide developmental disorders,r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0021147,disorder of development or morphogenesis,manual,,,
KRA_PSY_DEVWIDE_EXMORE,Wide developmental disorders (more controls excluded),r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0003852,developmental disability,OLS_API_EFO_lookup,,,fuzzy
KRA_PSY_EATING,Eating disorders,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0005203,eating disorder,OLS_API_EFO_lookup,NA,NA,fuzzy
KRA_PSY_DEVWIDE_EXMORE,Wide developmental disorders (more controls excluded),r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0021147,disorder of development or morphogenesis,manual,,,
KRA_PSY_EATING_EXMORE,KRA_PSY_EATING (more controls excluded),r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0007339,late congenital syphilis,OLS_API_EFO_lookup,,,fuzzy
KRA_PSY_EATING_EXMORE,KRA_PSY_EATING (more controls excluded),r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0005203,eating disorder,manual,,,
KRA_PSY_HYPERKIN,Hyperkinetic disorders,r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0003888,attention deficit hyperactivity disorder,OLS_API_EFO_lookup,,,fuzzy
KRA_PSY_HYPERKIN,Hyperkinetic disorders,r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0000592,specific developmental disorder,manual,,,
KRA_PSY_HYPERKIN_EXMORE,Hyperkinetic disorders (more controls excluded),r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0003888,attention deficit hyperactivity disorder,OLS_API_EFO_lookup,,,fuzzy
KRA_PSY_MENTALRET,Mental retardation,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0003847,mental retardation,EFO_OBO,NA,NA,match
KRA_PSY_HYPERKIN_EXMORE,Hyperkinetic disorders (more controls excluded),r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0000592,specific developmental disorder,manual,,,
KRA_PSY_MENTALRET_EXMORE,Mental retardation (more controls excluded),r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0009152,"mental retardation, autosomal dominant 52",OLS_API_EFO_lookup,,,fuzzy
KRA_PSY_MENTALRET_EXMORE,Mental retardation (more controls excluded),r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0003847,mental retardation,manual,,,
KRA_PSY_MOOD,Mood disorders,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0004247,mood disorder,EFO_OBO,,,match
KRA_PSY_MOOD_EXMORE,Mood disorders (more controls excluded),r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0004247,mood disorder,OLS_API_EFO_lookup,,,fuzzy
KRA_PSY_PERSON,Personality disorders,r2,TRUE,http://purl.obolibrary.org/obo/HP_0012075,personality disorder,ICD_10,F6[0-1],F60,NA
KRA_PSY_PUERPER,"Mental and behabioural disorders of puerperum, not classified elsewhere",r3,FALSE,NA,NA,,,,
KRA_PSY_PUERPER,"Mental and behabioural disorders of puerperum, not classified elsewhere",r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0000677,mental or behavioural disorder,manual,,,
KRA_PSY_PUERPER,"Mental and behabioural disorders of puerperum, not classified elsewhere",r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0009683,puerperal disorder,manual,,,
KRA_PSY_SCHIZODEL,Schizophrenia or delusion,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0000692,schizophrenia,OLS_API_EFO_lookup,,,fuzzy
KRA_PSY_SCHIZODEL,Schizophrenia or delusion,r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0004359,delusional disorder,manual,,,
KRA_PSY_SCHIZODEL_EXMORE,Schizophrenia or delusion (more controls excluded),r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0000692,schizophrenia,OLS_API_EFO_lookup,,,fuzzy
KRA_PSY_SCHIZODEL_EXMORE,Schizophrenia or delusion (more controls excluded),r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0004359,delusional disorder,manual,,,
KRA_PSY_SLEEP_NONORG,Nonorganic sleeping disorders,r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0009692,voice disorders,OLS_API_EFO_lookup,,,fuzzy
KRA_PSY_SLEEP_NONORG,Nonorganic sleeping disorders,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0008568,Sleep Disorder,manual,,,
KRA_PSY_SLEEP_NONORG_EXMORE,Nonorganic sleeping disorders (more controls excluded),r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0009692,voice disorders,OLS_API_EFO_lookup,,,fuzzy
KRA_PSY_SPEELING,Speech and linguistic disorders,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0004730,speech disorder,manual,NA,NA,NA
KRA_PSY_SPEELING,Speech and linguistic disorders,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0004750,language disorder,manual,NA,NA,NA
KRA_PSY_SLEEP_NONORG_EXMORE,Nonorganic sleeping disorders (more controls excluded),r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0008568,Sleep Disorder,manual,,,
KRA_PSY_SPEELING_EXMORE,Speech and linguistic disorders (more controls excluded),r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0004336,speech perception,OLS_API_EFO_lookup,,,fuzzy
KRA_PSY_SPEELING_EXMORE,Speech and linguistic disorders (more controls excluded),r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0004730,speech disorder,manual,,,
KRA_PSY_SPEELING_EXMORE,Speech and linguistic disorders (more controls excluded),r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0004750,language disorder,manual,,,
KRA_PSY_SUBSTANCE,Substance abuse,r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0002491,substance abuse,EFO_OBO,,,match
KRA_PSY_SUBSTANCE,Substance abuse,r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0003890,drug dependence,ICD_9,29[1-2]|30[3-5],304,
KRA_PSY_SUBSTANCE_EXMORE,Substance abuse (more controls excluded),r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0002491,substance abuse,OLS_API_EFO_lookup,,,fuzzy
L12_ABSCESS_CUT,"Cutaneous abscess, furuncle and carbuncle",r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0003030,abscess,manual,NA,NA,NA
L12_ABSCESS_CUT,"Cutaneous abscess, furuncle and carbuncle",r2,TRUE,http://www.ebi.ac.uk/efo/EFO_1000674,carbuncle,manual,NA,NA,NA
L12_ABSCESS_CUT,"Cutaneous abscess, furuncle and carbuncle",r2,TRUE,http://purl.obolibrary.org/obo/HP_0020083,Furuncle,HP TERM NOT IN EFO,NA,NA,NA
L12_ACNE,Acne,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0003894,acne,EFO_OBO,NA,NA,match
L12_ACNE_VULGARIS,Acne vulgaris,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0003894,acne,EFO_OBO,,,match
L12_ACTINKERA,Actinic keratosis,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0002496,actinic keratosis,EFO_OBO,NA,NA,match
L12_ALLERGICCONTACT,Alergic contact dermatitis,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_1000668,allergic contact dermatitis,manual,NA,NA,NA
L12_ALOPECAREATA,Alopecia areata,r3,FALSE,http://www.orpha.net/ORDO/Orphanet_79364,alopecia,EFO_OBO,,,match
L12_ATOPIC,Atopic dermatitis,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0000274,atopic dermatitis,Zooma_API_lookup,NA,NA,match
L12_ATROPHICSKIN,Atrophic disorders of skin,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_1000766,atrophic disorders of skin,Zooma_API_lookup,NA,NA,match
L12_BULLOTH,Other bullous disorders,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0008598,autoimmune bullous skin disease,manual,NA,NA,NA
L12_BULLOUS,Bullous disorders,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0008598,autoimmune bullous skin disease,manual,NA,NA,NA
L12_CELLULITIS,Cellulitis,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0003035,cellulitis,EFO_OBO,NA,NA,match
L12_CHRONICULCEROFSKIN,"Chronic ulcer of skin, not elsewhere classified",r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0007066,chronic ulcer of skin,manual,NA,NA,NA
L12_CORNSANDCALLOS,Corns and callosities,r2,TRUE,http://purl.obolibrary.org/obo/GO_1990110,callus formation,manual,NA,NA,NA
L12_DECUBITANSULCERANDPRESSURE,Decubitus ulcer and pressure area,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0007067,decubitus ulcer,OLS_API_EFO_lookup,NA,NA,fuzzy
L12_DERM_NAS,Other and unspecified dermatitis,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0002406,dermatitis,ICD_10,L30[8-9],L309,NA
L12_DERM_NUMMULAR,Nummular dermatitis,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0002406,dermatitis,OLS_API_EFO_lookup,NA,NA,fuzzy
L12_ALOPECAREATA,Alopecia areata,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0004192,alopecia areata,manual,,,
L12_DERMATHERP,Dermatitis herpetiformis,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_1000684,dermatitis herpetiformis,EFO_OBO,,,match
L12_DERMATITISECZEMA,Dermatitis and eczema,r2,TRUE,http://purl.obolibrary.org/obo/HP_0000964,eczema,OLS_API_EFO_lookup,NA,NA,fuzzy
L12_DERMATITISECZEMA,Dermatitis and eczema,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0002406,dermatitis,manual,NA,NA,NA
L12_DERMATITISNAS,Other and unspecified dermatitis,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0002406,dermatitis,manual,NA,NA,NA
L12_DISORDSKINAPPENDIX,Disorders of skin appendages,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0024481,skin appendage disease,manual,NA,NA,NA
L12_DYSHIDROSIS,Dyshidrosis [pompholyx],r3,TRUE,http://www.ebi.ac.uk/efo/EFO_1000688,dyshidrosis,OLS_API_EFO_lookup,,,fuzzy
L12_EPIDERMALTHICKOTH,Other epidermal thickening,r2,TRUE,http://purl.obolibrary.org/obo/HP_0011368,epidermal thickening,Zooma_API_lookup,NA,NA,match
L12_EPIDERMTHICKNAS,Other and unspecified epidermal thickening,r2,TRUE,http://purl.obolibrary.org/obo/HP_0011368,epidermal thickening,manual,NA,NA,NA
L12_ERYT_INTERTRIG,Erythema intertrigo,r3,FALSE,http://purl.obolibrary.org/obo/HP_0010783,erythema,OLS_API_EFO_lookup,,,fuzzy
L12_ERYTH_NAS,Other and unspecified erythematous conditions,r2,TRUE,http://purl.obolibrary.org/obo/HP_0010783,Erythema,manual,NA,NA,NA
L12_ERYT_INTERTRIG,Erythema intertrigo,r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0021340,intertrigo,MONDO TERM NOT IN EFO,,,
L12_ERYTHEMAMULTIF,Erythema multiforme,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_1000694,erythema multiforme,EFO_OBO,,,match
L12_ERYTHEMANODOSUM,Erythema nodosum,r2,TRUE,http://purl.obolibrary.org/obo/HP_0012219,erythema nodosum,EFO_OBO,NA,NA,match
L12_ERYTHEMATOUSOTH,Other erythematous conditions,r2,TRUE,http://purl.obolibrary.org/obo/HP_0010783,Erythema,manual,NA,NA,NA
L12_FOLICULAROTH,Other follicular disorders,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0002917,disease of pilosebaceous unit,manual,NA,NA,NA
L12_FOLLICULARCYST,Follicular cysts of skin and subcutaneous tissue,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_1001329,follicular cyst,Zooma_API_lookup,NA,NA,match
L12_FOLLICULARNAS,Other and unspecified follicular disorders,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0002917,disease of pilosebaceous unit,manual,NA,NA,NA
L12_FOODDERMAT,Dermatitis due to ingested food,r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0005320,contact dermatitis due to nickel,OLS_API_EFO_lookup,,,fuzzy
L12_FOODDERMAT,Dermatitis due to ingested food,r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0002406,dermatitis,manual,,,
L12_GRANUANNU,Granuloma annulare,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_1000704,granuloma annulare,EFO_OBO,,,match
L12_GRANULOMATOUSSKIN,Granulomatous disorders of skin and subcutaneous tissue,r2,TRUE,http://www.orpha.net/ORDO/Orphanet_379,Chronic granulomatous disease,NA,NA,NA,NA
L12_HIDRADENITISSUP,Hidradenitis suppurativa,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_1000710,hidradenitis suppurativa,EFO_OBO,,,match
L12_HIRSUTISM,Hirsutism,r3,TRUE,http://purl.obolibrary.org/obo/HP_0001007,hirsutism,Zooma_API_lookup,,,match
L12_HYPERTRICHOSIS,Hypertrichosis,r3,TRUE,http://www.orpha.net/ORDO/Orphanet_79365,hypertrichosis,EFO_OBO,,,match
L12_HYPERTROPHICSKIN,Hypertrophic disorders of skin,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0002460,hypertrophy,manual,NA,NA,NA
L12_HYPETROPHICSCAR,Hypertrophic scar,r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0007747,postburn hypertrophic scarring severity measurement,OLS_API_EFO_lookup,,,fuzzy
L12_IMPETIGO,Impetigo,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_1000714,impetigo,EFO_OBO,NA,NA,match
L12_HYPETROPHICSCAR,Hypertrophic scar,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_1000759,reactive cutaneous fibrous lesion,manual,,,
L12_INFECT_DERM,Infective dermatitis,r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0002406,dermatitis,OLS_API_EFO_lookup,,,fuzzy
L12_INFECT_SKIN,Infections of the skin and subcutaneous tissue,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0021201,skin infection,manual,NA,NA,NA
L12_INFECT_SKIN,Infections of the skin and subcutaneous tissue,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0010692,subcutaneous tissue infection,manual,NA,NA,NA
L12_INFECT_SKIN_NAS,Other and unspecified local infections of skin and subcutaneous tissue,r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0021201,skin infection,manual,,,
L12_INFECT_SKIN_NAS,Other and unspecified local infections of skin and subcutaneous tissue,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0010692,subcutaneous tissue infection,manual,,,
L12_INFECT_SKIN_NAS,Other and unspecified local infections of skin and subcutaneous tissue,r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0000759,lipoma,OLS_API_EFO_lookup,,,fuzzy
L12_INFECT_SKIN_OTHER,Other local infections of skin and subcutaneous tissue,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0021201,skin infection,manual,NA,NA,NA
L12_INFECT_SKIN_OTHER,Other local infections of skin and subcutaneous tissue,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0010692,subcutaneous tissue infection,manual,NA,NA,NA
L12_INTERNALSUBSTANCEDERM,Dermatitis due to substances taken internally,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0002406,dermatitis,manual,NA,NA,NA
L12_LICHENPLANUS,Lichen planus,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_1000726,lichen planus,EFO_OBO,NA,NA,match
L12_LICHENSCLERATROPH,Lichen sclerosus et atrophicus,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0007899,lichen sclerosus et atrophicus,OLS_API_EFO_lookup,NA,NA,match
L12_LICHENSIMPLEX,Lichen simplex chronicus,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_1000740,neurodermatitis,EFO_OBO,NA,NA,match
L12_LICHSIMPANDPRURIGO,Lichen simplex chronicus and prurigo,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_1000740,neurodermatitis,manual,NA,NA,NA
L12_LICHSIMPANDPRURIGO,Lichen simplex chronicus and prurigo,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0021739,prurigo,manual,NA,NA,NA
L12_LOCALDCONNECTISSUEOTH,Other localized connective tissue disorders,r3,FALSE,NA,NA,,,,
L12_LOCALDCONNECTISSUEOTH,Other localized connective tissue disorders,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_1001986,connective tissue disease,manual,,,
L12_LUPUS,Lupus erythematosus,r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0004670,lupus erythematosus,EFO_OBO,,,match
L12_LYMPHADENITIS,Acute lymphadenitis,r2,TRUE,http://purl.obolibrary.org/obo/HP_0002840,lymphadenitis,Zooma_API_lookup,NA,NA,match
L12_NAIL_INGROW,Ingrowing nail,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0002884,nail disease,manual,NA,NA,NA
L12_NAILDIS,Nail disorders,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0002884,nail disease,manual,NA,NA,NA
L12_NAILNAS,Other and unspecified nail disorders,r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0002884,nail disease,ICD_10,L60[8-9],L609,
L12_NAILNAS,Other and unspecified nail disorders,r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0000516,glaucoma,OLS_API_EFO_lookup,,,fuzzy
L12_NAILNAS,Other and unspecified nail disorders,r3,FALSE,http://www.orpha.net/ORDO/Orphanet_2045,flotch syndrome,ICD_10,L60[8-9],L608,
L12_NONIONRADISKIN,Skin changes due to chronic exposure to nonionizing radiation,r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0005805,polycythemia due to hypoxia,OLS_API_EFO_lookup,,,fuzzy
L12_OTHACUSKINSUN,Other acute skin changes due to ultraviolet radiation,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0000701,skin disease,manual,NA,NA,NA
L12_OTHACUSKINSUN,Other acute skin changes due to ultraviolet radiation,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0009565,radiation-induced disorder,manual,NA,NA,NA
L12_OTHACUSKINSUNNAS,Other and unspecified acute skin changes due to ultraviolet radiation,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0000701,skin disease,manual,NA,NA,NA
L12_OTHACUSKINSUNNAS,Other and unspecified acute skin changes due to ultraviolet radiation,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0009565,radiation-induced disorder,manual,NA,NA,NA
L12_OTHERCONTACT,Other contact dermatitis,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0005319,contact dermatitis,ICD_10,L2[4-5],L25,NA
L12_OTHERDISSKINANDSUBCUTIS,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0019296,subcutaneous tissue disease,manual,NA,NA,NA
L12_OTHERDISSKINANDSUBCUTIS,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0000701,skin disease,manual,NA,NA,NA
L12_NONIONRADISKIN,Skin changes due to chronic exposure to nonionizing radiation,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0009565,radiation-induced disorder,manual,,,
L12_NONIONRADISKIN,Skin changes due to chronic exposure to nonionizing radiation,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0000701,skin disease,manual,,,
L12_OTHERMELANIN,Other melanin hyperpigmentation,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0009047,hyperpigmentation of the skin,OLS_API_EFO_lookup,,,fuzzy
L12_OTHERSKINSUBCUTIS,Other disorders of skin and subcutaneous tissue,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0019296,subcutaneous tissue disease,manual,NA,NA,NA
L12_OTHERSKINSUBCUTIS,Other disorders of skin and subcutaneous tissue,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0000701,skin disease,manual,NA,NA,NA
L12_OTHPIGMENTATION,Other disorders of pigmentation,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_1000755,pigmentation disease,Zooma_API_lookup,NA,NA,match
L12_PAPULOSQUAMOUS,Papulosquamous disorders,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0000701,skin disease,manual,NA,NA,NA
L12_PARAPSORI,Parapsoriasis,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_1000747,parapsoriasis,EFO_OBO,,,match
L12_PEMPHIGOID,Pemphigoid,r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0007187,bullous pemphigoid,EFO_OBO,,,match
L12_PEMPHIGOID,Pemphigoid,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0008598,autoimmune bullous skin disease,manual,,,
L12_PEMPHIGOID_BULL,Bullous pemphigoid,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0007187,bullous pemphigoid,EFO_OBO,,,match
L12_PERIORALDERM,Perioral dermatitis,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_1001305,"dermatitis, perioral",OLS_API_EFO_lookup,,,fuzzy
L12_PILONIDALCYST,Pilonidal cyst,r2,TRUE,http://purl.obolibrary.org/obo/HP_0010771,pilonidal cyst,Zooma_API_lookup,NA,NA,match
L12_PRURIGONOD,Prurigo nodularis,r3,FALSE,http://purl.obolibrary.org/obo/MONDO_0021739,prurigo,OLS_API_EFO_lookup,,,fuzzy
L12_PRURITUS,Pruritus,r2,TRUE,http://purl.obolibrary.org/obo/HP_0000989,pruritus,OT_Zooma_Mappings,NA,NA,match
L12_PRURIGONOD,Prurigo nodularis,r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0026045,prurigo nodularis,MONDO TERM NOT IN EFO,,,
L12_PSORI_ARTHRO,Arthropathic psoriasis,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0003778,psoriatic arthritis,EFO_OBO,,,match
L12_PSORI_GUTTATE,Guttate psoriasis,r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0000676,psoriasis,OLS_API_EFO_lookup,,,fuzzy
L12_PSORI_NAS,Other and unspecified psoriasis,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0000676,psoriasis,ICD_10;OLS_API_EFO_lookup,L40[8-9],L409,fuzzy
L12_PSORI_PUSTUPALM,Pustulosis palmaris et plantaris,r2,TRUE,http://www.orpha.net/ORDO/Orphanet_163927,Pustulosis palmaris et plantaris,manual,NA,NA,NA
L12_PSORI_VULG,Psoriasis vulgaris,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_1001494,psoriasis vulgaris,EFO_OBO,NA,NA,match
L12_PSORIASIS,Psoriasis,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0000676,psoriasis,EFO_OBO,NA,NA,match
L12_PSORI_GUTTATE,Guttate psoriasis,r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0023297,guttate psoriasis,MONDO TERM NOT IN EFO,,,
L12_PYOGENGRANUL,Pyogenic granuloma,r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0022096,pyogenic granuloma,EFO_OBO,,,match
L12_RADIATIONRELATEDSKIN,Radiation-related disorders of the skin and subcutaneous tissue,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0009565,radiation-induced disorder,ICD_10,L5[5-9],L57,NA
L12_RADIATIONRELATEDSKIN,Radiation-related disorders of the skin and subcutaneous tissue,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0019296,subcutaneous tissue disease,manual,NA,NA,NA
L12_RADIATIONRELATEDSKIN,Radiation-related disorders of the skin and subcutaneous tissue,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0000701,skin disease,manual,NA,NA,NA
L12_ROSACEA,Rosacea,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_1000760,rosacea,EFO_OBO,NA,NA,match
L12_ROSACEANAS,Other and unspcified rosacea,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_1000760,rosacea,ICD_10,L71[8-9],L719,NA
L12_SCARCONDITIONS,Scar conditions and fibrosis of skin,r2,TRUE,http://purl.obolibrary.org/obo/HP_0100699,Scarring,manual,NA,NA,NA
