L12_VASCULITISNAS	Other and unspecified vasculitis limited to skin
L12_VASCULITISSKIN	Vasculitis limited to skin, not elsewhere classified
LUNG_TRANSPLANTATION	Lung transplantation
M13_ACHILLESTEND	Achilles tendinitis
M13_ADHCAPSULITIS	Adhesive capsulitis of shoulder
M13_ALGONEURO	Alogoneurodystrophy
M13_ANKYLOSPON	Ankylosing spondylitis
M13_ANKYLOSPON_STRICT	Ankylosing spondylitis, strict definition
M13_ARTHINOTH	Arthropathies in other diseases classified elsewhere
M13_ARTHRITISNAS	Ohter specific/unspecified arthritis
M13_ARTHROPATHIES	Arthropathies
M13_ARTHROSIS	Arthrosis
M13_ARTHROSIS_KNEE	Gonarthrosis
M13_ARTHROSIS_KNEE_PRIM_ICD10	Gonarthrosis,primary
M13_ARTHROSIS_KNEE_PRIM_KNEESURG	Gonarthrosis, primary, with knee surgery
M13_ARTHROSIS_OTH	Other arthrosis
M13_ARTHROSIS_POLY	Polyarhtrosis
M13_ARTHTROSIS_COX	Coxarthrosis,
M13_ARTHTROSIS_COX_PRIM_HIPSURG	Coxarthrosis, primary, with hip surgery
M13_ARTHTROSIS_COX_PRIM_ICD10	Coxarthrosis, primary
M13_BAKERCYST	Synovial cyst of popliteal space [Baker]
M13_BICIPITALTEND	Bicipital tendinitis
M13_BIOMECHLESIO	Biomechanical lesions, not elsewhere classified
M13_BONECONTINUITY	Disorders of continuity of bone
M13_BONEDENSOTH	Other disorders of bone density and structure
M13_BONEDISNAS	Other specified/unspecified disorders of  bone/cartilage
M13_BURSCYSTOTH	Other bursal cyst
M13_BURSITISHIPOTH	Other bursitis of hip
M13_BURSITISKNEEOTH	Other bursitis of knee
M13_BURSOPATHY	Other bursopathies
M13_CALCANSPUR	Calcaneal spur
M13_CALCIFICTEND	Calcific tendinitis of shoulder
M13_CARTILAGE	Other articular cartilage disorders
M13_CERVICALGIA	Cervicalgia
M13_CERVICDISC	Cervical disc disorders
M13_CERVICOBRACHSDR	Cervicobrachial syndrome
M13_CERVICOCRANSDR	Cervicocranial syndrome
M13_CHONDROMALACIA	Chondromalacia
M13_CHRONDROPATHIES	Chrondropathies
M13_CHRONSYNOVITISHANDWRIST	Chronic crepitant synovitis/bursitis of hand and wrist/periarhritis of wrist
M13_CONNECTNAS	Other specified/unspecified systemic involvement of connective tissue
M13_CONTRACTUREJOINT	Contracture of joint
M13_DEFORMACQ	Other acquired deformities of musculoskeletal system and connective tissue
M13_DEFORMDORSO	Deforming dorsopathies
M13_DEFORMDORSONAS	Other specified/unsepecified deforming dorsopathies
M13_DEQUERVAIN	Radial styloid tenosynovitis [de Quervain]
M13_DERMATOPOLY	Dermatopolymyositis
M13_DISSYNOTENDNAS	Other specified/unspecified disorders of synovium and tendon +Other specified/unspecified bursopathies
M13_DORSALGIA	Dorsalgia
M13_DORSALGIANAS	Other/unspecified dorsalgia
M13_DORSOPATHY	Dorsopathies
M13_DORSOPATHYNAS	Other specified/unspecified dorsopathies
M13_DORSOPATHYOTH	Other dorsopathies, not elsewhere classified
M13_DUPUTRYEN	Palmar fascial fibromatosis [Dupuytren]
M13_ENTEROARTHR	Enteropathic arthropathies
M13_ENTESOPATHYFOOT	Oher enthesopathy of foot (+metatarsalgia)
M13_ENTESOPATHYLOW	Enthesopathies of lower limb, excluding foot
M13_ENTESOPATHYLOWNAS	Other/unspecified enthesopathies of lower limb, excluding foot
M13_ENTESOPATHYNAS	Other/unspecified enthesopathies, not elsewhere classified
M13_ENTESOPATHYOTH	Other enthesopathies
M13_FIBROBLASTIC	Fibroblastic disorders
M13_FIBROMYALGIA	Fibromyalgia
M13_FLATFOOT	Flat foot [pes planus] (acquired)
M13_FOREIGNBODY	Residual foreign body in soft tissue
M13_FORESTIER	Ankylosing hyperostosis [Forestier]
M13_GANGLION	Ganglion
M13_GIANTCELL	Giant cell arteritis
M13_GLUTEALTEND	Gluteal tendinitis
M13_GOUT	Gout
M13_HALLUXRIGIDUS	Hallux rigidus
M13_HALLUXVALGUS	Hallux valgus (acquired)
M13_HAMMERTOE	Other hammer toe(s) (acquired)
M13_HYPERMOBILITY	Hypermobility syndrome
M13_IMPINGEMENT	Impingement syndrome of shoulder
M13_INFBURSA	Infective bursitis
M13_INTERVERTEB	Other intervertebral disc disorders
M13_JOINTOTH	Other specific joint derangements/joint disorders
M13_JUVEARTH	Other juvenile arthritis
M13_JUVERHEU	Juvenile rheuma
M13_JUVOSTEOCHONRHIP	Juvenile osteochondrosis
M13_KNEEDERANGEMENTS	Internar derangement of knee
M13_LATERALEPICOND	Lateral epicondylitis
M13_LIMBPAIN	Pain in limb
M13_LOOSEJOINT	Loose body in joint
M13_LOWBACKPAIN	Low back pain
M13_MEDIALEPICOND	Medial epicondylitis
M13_MENISCUSDERANGEMENTS	Meniscus derangement
M13_METATARSALGIA	Metatarsalgia
M13_MONOARTHRITIS	Monoarthritis, not elsewhere classified
M13_MUSCLE	Disorders of muscles
M13_MUSCLEDISNAS	Other specified disorders of muscle
M13_MUSCLESTRAIN	Muscle strain
M13_MUSCULOSKELEOTH	Other disorders of the musculoskeletal system and connective tissue
M13_MUSCULOSKELETAL	Diseases of the musculoskeletal system and connective tissue
M13_MYALGIA	Myalgia
M13_MYOSITIS	Myositis
M13_NECROVASC	Other necrotizing vasculopathies
M13_NECROVASCNAS	Other specified/unspecified necrotizing vasculopathies
M13_NEURALGIA	Neuralgia and neuritis, unspecified
M13_OLECRANONBURSITIS	Olecranon bursitis
M13_OSTEOCHONDRO	Osteopathies and chondropathies
M13_OSTEOCHONDROPATHY	Other osteochondropathies
M13_OSTEOMYELITIS	Osteomyelitis
M13_OSTEONECROSIS	Osteonecrosis
M13_OSTEOPOROSIS	Osteoporosis
M13_OTHCONN	Other systemic involvement of connective tissue
M13_OTHERBONE	Otherdisorders of bone
M13_OTHERJOINT	Other joint disorders
M13_OVERLAP	Other overlap syndromes
M13_OVERUSENAS	Other/unspecified soft tissue disorders related to use, overuse and pressure
M13_PANNICULITIS	Panniculitis affecting regions of neck and back
M13_PATELLADISLOCATIO	Recurrent dislocation of patella
M13_PATELLAOTH	Other disorders of patella
M13_PATELLARTEND	Patellar tendinitis
M13_PATHODISLOCATIO	Pathological/recurrent dislocation and subluxation of joint, not elsewhere classified
M13_PLANTARFASC	Plantar fascial fibromatosis
M13_POLYARTHRITIS	Polyarthritis, unspecified
M13_POLYARTHROPATHIES	Polyarthropathies
M13_POLYMYALGIA	Polymyalgia rheumatica
M13_POSTOPMUSCULOSKE	Postprocedural musculoskeletal disorders, not elsewhere classified
M13_PREPATELLARBURSITIS	Prepatellar bursitis
M13_PSORIARTH	Psoriatic arthropathies
M13_PSORIARTH_ICD10	Psoriatic arthropathies, ICD10
M13_PYOGARTH	Pyogenic arthritis
M13_RADICULOPATHY	Radiculopathy
M13_REACTARTH	Reactive arthropathies
M13_RECUDISLOCATIO	Recurrent dislocation and subluxation of joint
M13_RHEUMA	Rheumatoid arthritis
M13_RHEUMATISM	Rheumatism, unspecified
M13_ROTATORCUFF	Rotator cuff syndrome
M13_SACROCOGG	Sacrococcygeal disorders, not elsewhere classified
M13_SACROILIITIS	Sacroiliitis, not elsewhere classified
M13_SCIATICA	Siatica+with lumbago
M13_SCOLIOSIS	Scoliosis
M13_SHORTACHILLES	Short Achilles tendon (acquired)
M13_SHOULDER	Shoulder lesions
M13_SHOULDERBURSITIS	Bursitis of shoulder
M13_SHOULDERNAS	Other shoulder lesions
M13_SJOGREN	Sicca syndrome [Sjögren]
M13_SLE	Systemic lupus erythematosus
M13_SOFTOVERUSE	Soft tissue disorders related to use, overuse and pressure
M13_SOFTTISSUE	Soft tissue disorders
M13_SOFTTISSUENAS	Other specified/unspecified soft tissue disorders
M13_SOFTTISSUEOTH	Other soft tissue disorders, not elsewhere classified
M13_SPINALOSTEOCHON	Spinal osteochondrosis
M13_SPINENTHES	Spinal enthesopathy
M13_SPININSTAB	Spinal instabilities
M13_SPINSTENOSIS	Spinal stenosis
M13_SPONDYLINFLAMNAS	Other specified/unspecified inflammatory spondylopathies
M13_SPONDYLOLISTHESIS	Spondylolisthesis/Spondylolysis
M13_SPONDYLOPATHY	Spondylopathies
M13_SPONDYLOPATHYNAS	Other specified/unspecified spondylopathies
M13_SPONDYLOSIS	Spondylosis
M13_SPONTRUPTSYNOTEND	Spontaneous rupture of synovium and tendon
M13_SYNOTEND	Disorders of synovium and tendon
M13_SYNOTENDINOTH	Disorders of synovium and tendon in diseases classified elsewhere
M13_SYSTCONNECT	Systemic connective tissue disorders
M13_SYSTSLCE	Systemic sclerosis
M13_TEMPARTERIT	Temporal arteritis
M13_TENDOSYNOVITISNAS	Other/unspecified synovitis and tenosynovitis
M13_THORACISPINEPAIN	Pain in thoracic spine
M13_TIETZE	Chondrocostal junction syndrome [Tietze]
M13_TOEDEFORMOTH	Other deformities of toe(s)
M13_TORTICOLLIS	Torticollis
M13_TRIGGERFINGER	Trigger finger
M13_TROCHANTERICBURSITIS	Trochanteric bursitis
M13_WEGENER	Wegener granulomatosis
MACULAR_HOLE	Macular hole
MACULAR_PUCKER	Macular pucker
MACULA_NAS	Degenerative macular diseases
MEMLOSS	Memory loss
MENINGITIS	Meningitis
MIGRAINE_TRIPTAN	Migraine, single triptan purchase ok & required. ICD-code if available is included
MND	Motor neuron disease (with DMD)
MUCOPROCT	Mucosal proctocolitis
MUSCLECRAMPS	Muscle cramps
N14_ABNORMALBLEED	Other abnormal uterine and caginal bleeding
N14_ACUTENEPHRITIC	Acute nephritic syndrome
N14_ACUTERENFAIL	Acute renal failure
N14_AMENORRHEAPRIM	Amenorrhoea
N14_BARTHOABSCESS	Abscess of Bartholin gland
N14_BARTHOCYS	Cyst of Bartholin Gland
N14_BARTHOOTHNAS	Other and unspecified disease of Bartholin gland
N14_BENIGNMAMDYSP	Benign mammary dysplasia
N14_BREAST	Disorders of breast
N14_BREASTDISOTH	Other disorders of breast
N14_CALCUKIDUR	Calculus of kidney and ureter
N14_CALCULOWER	Calculus of lower urinary tract
N14_CHRONEPHROPATH	Chronic nephritic syndrome
N14_CHRONKIDNEYDIS	Chronic kidney disease
N14_CHRONTUBULOINTNEPHRITIS	Chronic tubulo-interstitial nephritis
N14_COMPLICARTFERT	Complications associated with artificial fertilization
N14_CYSTITIS	Cystitis
N14_CYSTKID	Cyst of kidney
N14_DIALYSIS	Dialysis
N14_DISIMPAIRRENTUB	Disorders resulting from impaired renal tubular function
N14_DYSPLACERVUT	Dysplasia of cervi uteri
N14_ENDOMETRIOSIS	Endometriosis
N14_ENDOMETRIOSIS_NOS	Unspecified/other endometriosis
N14_ENDOMETRIOSIS_OVARY	Endometriosis of ovary
N14_ENDOMETRIOSIS_PELVICPERITONEUM	Endometriosis of pelvic peritoneum
N14_ENDOMETRIOSIS_RECTPVAGSEPT_VAGINA	Endometriosis of rectovaginal septum and vagina
N14_ENDOMETRIOSIS_UTERUS	Endometriosis of uterus
N14_EROSECTROPUT	Erosion and ectropion of cervix uteri
N14_FEMALEGENINF	Inflammatory diseases of female pelvic organs
N14_FEMALEGENNONINF	Noninflammatory disorders of female genital tract
N14_FEMALEINFERT	Female infertility
N14_FEMGENFISTUL	Fistulae involving female genital tract
N14_FEMGENPAIN	Pain and other conditions associated with female genital organs and menstrual cycle
N14_FEMGENPROL	Female genital prolapse
N14_FIANOV	Female infertility, associated with anovulation
N14_FIOTHNAS	Female infertility, cervigal, vaginal, other or unspecified origin
N14_FITUB	Female infertility, tubal origin
N14_GENITOURINARY	Genitourinary diseases
N14_GENITOUROTH	Other disorders of the genitourinary system
N14_GLOMEINOTH	Glomerular disorders in diseases classified elsewhere
N14_GLOMERULAR	Glomerular diseases
N14_HABITABORT	Habitual aborter
N14_HYDROCELE	Hydrocele
N14_HYDRONEPHR	Hydronephrosis
N14_HYPERTROPHYBREAST	Hypertrophy of breast
N14_IMPOTENCE	Impotence
N14_INFCERVIX	Inflammatory disease of cervix uteri
N14_INFLAMALEGEN	Inflammatory disorders of male genital organs, not elsewhere classified
N14_INFLAMMBREAST	Inflammatory disorders of breast
N14_INFLUTH	Inflammatory disease of uterus
N14_ISOLPROTEINURIA	Isolated proteinuria with specified morphological lesion
N14_KIDUROTH	Other disorders of kidney and ureter
N14_LUMPNASBREAST	Unspecified lump in breast
N14_MALEGEN	Diseases of male genital organs
N14_MALEINFERT	Male infertility
N14_MENOPAUSOT	Other menopausal disorders
N14_MESNRUIRREG	Excessive, freguent and irrelgular menstruation
N14_NEPHRITICNAS	Unspesified nephritic syndrome
N14_NEPHROTICSYND	Nephrotic syndrome
N14_NEUROMUSCDYSBLADD	Neuromuscular dysfuntion of bladder
N14_OBSTRUREFLUROPATH	Other obstructive and reflux uropathy
N14_OLIGOMEN	Oligomenorrhoea
N14_ORHCEPINDIDYMITIS	Orchitis and epididymitis
N14_OTHBLADD	Other disorders of  bladder
N14_OTHDISMALEGEN	Other disorders of male genital organs
N14_OTHETNASKIDUR	Other specified disorders of kidney and ureter
N14_OTHFEMPELINF	Other female pelvic inflammatory diseases
N14_OTHINFVAGVULV	Other inflammation of vagina/vulva
N14_OTHNONINFCERVIX	Other noninflammatory disorders of cervix uteri
N14_OTHNONINFOVA	Other and unspesified noninflammatory disorders of ovary, fallopian tube and broad ligament
N14_OTHNONINFUTER	Other noninflammatory disorders of uterus, except cervix
N14_OTHNONINFVAG	Other noninflammatory disorders of vagina
N14_OTHNONINFVULV	Other noninflammatory disorders of vulva and perineum
N14_OTHPENIS	Other disorders of penis
N14_OVARTORS	Torsion of ovary, ovarian pedicle and fallobian tube
N14_OVARYCYST	Ovarian cyst
N14_PHIMOSIS	Redundant prepuce, phimosis and paraphimosis
N14_POLYPFEMGEN	Polyp of the female genital tract
N14_POSTMENATRVAG	Postmenopausal atrophic vaginitsi
N14_POSTMENBLEED	Postmenopausal bleeding
N14_PROHERNOV	Prolapse and hernia of ovary and fallopian tube
N14_PROSTAOTH	Other disorders of prostate
N14_PROSTATITIS	Inflammatory diseases of prostate (prostatitis)
N14_PROSTHYPERPLA	Hyperplasia of prostate
N14_PYELONEPHR	Acute tubulo-interstitial nephritis
N14_RECURANDPERHEAMATUR	Recurrent and persistent haematuria
N14_RENALTUB	Renal tubulo-intestitial diseases
N14_RENALTUBULOOTH	Other renal tubulo-interstitial diseases
N14_RENFAIL	Renal failure
N14_RENFAILNAS	Unspesified kidney failure
N14_SALPHOOPH	Salphingitis and oophoritis
N14_SPERMATOCELE	Spermatocele
N14_TORSIOTEST	Torsion of testis
N14_TUBULOINTNEPHRNAS	Tubulo-interstitial nephritis, not spesified as acute or chronic
N14_ULCERVAGVUL	Ulcer of vagina/vulva
N14_URETHRALSTRICT	Urethral stricture
N14_URETHRAOTH	Other disorders of urethra and urinary system
N14_URETHRITISANDURSYNDR	Urehtritis and urethral syndrome
N14_URINOTH	Other diseases of urinary system
N14_UROLITHIASIS	Urolithiasis
N14_VAGINITIS	Vaginitis/vulvovaginitis/vulvitis/abscess of vulva
N14_VULVOVAGINFINOTH	Vulvovaginal ulceration/inflammation in other diseases
NAFLD	Nonalcoholic fatty liver disease
NECROVASC_FG	Other necrotizing vasculopathies (FG)
NEURODEGOTH	Other degenerative diseases of the nervous system
NIV	Non-invasive ventilation
NONALLERG_ASTHMA	Non-allergic asthma (mode)
NONALLERG_ASTHMA_EXMORE	Non-allergic asthma (mode) (more controls excluded)
O15_ABORT_MEDICAL	Medical abortion
O15_ABORT_SPONTAN	Spontaneous abortion
O15_ABORT_UNS	Unspecified abortion
O15_AMNIOT_OTHER	Other disorders of amniotic fluid and membranes
O15_ANTENAT_ABNORM	Abnormal findings on antenatal screening of mother
O15_ANTEPART_HAEM_NAS	Antepartum haemorrhage, not elsewhere classified
O15_BIRTH_BREAT_INFECT	Infections of breast associated with childbirth
O15_COMPLIC_LAB_DELIV	Complications of labour and delivery
O15_COMPLIC_PUERP	Complications predominantly related to the puerperium
O15_CONCEPT_ABNORM	Other abnormal products of conception
O15_DELIVERY	Delivery
O15_DELIV_CAESAR	Single delivery by caesarean section
O15_DELIV_FORCEP_VAC	Single delivery by forceps and vacuum extractor
O15_DELIV_MULTIP	Multiple delivery
O15_DELIV_OTHER_ASSIST	Other assisted single delivery
O15_DELIV_PERIN_LACER	Perineal laceration during delivery
O15_DELIV_SPONT	Single spontaneous delivery
O15_EXCESS_VOMIT_PREG	Excessive vomiting in pregnancy
O15_EXIST_HYPERT_COMPLIC	Pre-existing hypertension complicating pregnancy, childbirth and the puerperium
O15_FAILED_INDUCT	Failed induction of labour
O15_FALSE_LAB	False labour
O15_GESTAT_HYPERT	Gestational [pregnancy-induced] hypertension
O15_GESTAT_OEDEM_PREINUR	Gestational [pregnancy-induced] oedema and proteinuria without hypertension
O15_HAEMORRH_EARLY_PREG	Haemorrhage in early pregnancy
O15_HYPTENSPREG	Pregnancy hypertension
O15_ICP	Intrahepatic Cholestasis of Pregnancy (ICP)
O15_LABOUR_ABNORM_FORCES	Abnormalities of forces of labour
O15_LABOUR_FETAL_STRESS	Labour and delivery complicated by fetal stress [distress]
O15_LABOUR_LONG	Long labour
O15_LABOUR_MALPOS	Obstructed labour due to malposition and malpresentation of fetus
O15_LABOUR_OBSTR_OTHER	Other obstructed labour
O15_LABOUR_OTHER	Other complications of labour and delivery, not elsewhere classified
O15_LABOUR_PELVIC_ABNORM	Obstructed labour due to maternal pelvic abnormality
O15_LABOUR_UMBILICAL	Labour and delivery complicated by umbilical cord complications
O15_MATERN_CARE	Maternal care related to the fetus and amniotic cavity and possible delivery problems
O15_MATERN_CARE_DISPROP	Maternal care for known or suspected disproportion
O15_MATERN_CARE_FETAL_ABNORM	Maternal care for known or suspected fetal abnormality and damage
O15_MATERN_CARE_OTHER	Maternal care for other known or suspected fetal problems
O15_MATERN_CARE_PELVIC_ABNORM	Maternal care for known or suspected abnormality of pelvic organs
O15_MATERN_INFECT_ELSEWHERE	Maternal infectious and parasitic diseases classifiable elsewhere but complicating pregnancy, childbirth and  the puerperium
O15_MAT_CARE_MALPRESENT	Maternal care for known or suspected malpresentation of fetus
O15_MEMBR_PREMAT_RUPT	Premature rupture of membranes
O15_MULTIP_GEST	Multiple gestation
O15_OBSTET_NAS	Other obstetric conditions, not elsewhere classified
O15_OBSTET_TRAUMA_OTHER	Other obstetric trauma
O15_OEDEM_PROTUR_HYPERT	Oedema, proteinuria and hypertensive disorders in pregnancy, childbirth and the puerperium
O15_OTHER_MATERN_DIS_ELSEWHERE	Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium
O15_PLAC_PRAEVIA	Placenta praevia
O15_PLAC_PREMAT_SEPAR	Premature separation of placenta [abruptio placentae]
O15_POLYHYDR	Polyhydramnios
O15_POSTPART_HEAMORRH	Postpartum haemorrhage
O15_PREECLAMPS	Pre-eclampsia
O15_PREG_ABORT	Pregnancy with abortive outcome
O15_PREG_BIRTH_PUERP	Pregnancy, childbirth and the puerperium
O15_PREG_DM	Diabetes mellitus in pregnancy
O15_PREG_ECTOP	Ectopic pregnancy
O15_PREG_GU_INFECT	Infections of genitourinary tract in pregnancy
O15_PREG_MATERN_CARE	Maternal care for other conditions predominantly related to pregnancy
O15_PREG_OTHER_MAT_DISORD	Other maternal disorders predominantly related to pregnancy
O15_PREG_PROLONGED	Prolonged pregnancy
O15_PREG_VENOUS_HAEMORRH	Venous complications and haemorrhoids in pregnancy
O15_PRETERM	Preterm labour and delivery
O15_PRE_OR_ECLAMPSIA	Pre-eclampsia or eclampsia
O15_PUERP_COMPL_NAS	Complications of the puerperium, not elsewhere classified
O15_PUERP_INFECT_OTHER	Other puerperal infections
O15_PUERP_SEPSIS	Puerperal sepsis
O15_RETAINED_PLAC_MEMB_NO_HEAMORRH	Retained placenta and membranes, without haemorrhage
OFFICIAL_TILASTOKESKUS	Alcohol related diseases, tilastokeskus definition
OFFICIAL_TILASTOKESKUS_DEATH	Alcohol related diseases, tilastokeskus definition, death only
OPER_COLECTOMY	Colectomy operation
OPER_TOTAL_COLECTOMY	Total colectomy operation
OSTEOPOROSIS_FRACTURE_FG	Osteoporosis with pathological fracture (FG)
OSTPOPATFRCTURE_POSTEMENO	Postmenopausal osteoporosis with pathological fracture
OTHER_ILD_CVD_COMORB	Other ILD-related CVD-co-morbidities
OTHER_SYSTCON_FG	Other systemic involvement of connective tissue (FG)
PAIN	Pain (limb, back, neck, head abdominally)
PAINNOS	Pain, unspecified
PD2ND	Secondary parkinsonism
PD2ND_EXMORE	Secondary parkinsonism (more controls excluded)
PDSTRICT	Parkinson's disease, strict definition
PDSTRICT_EXMORE	Parkinson's disease, strict definition (more controls excluded)
PD_DEMENTIA	Dementia due to Parkinsons disease
PD_DEMENTIA_EXMORE	Dementia due to Parkinsons disease (more controls excluded)
PNEUMOBACTKNOWN	Bacterial pneumonia (organism specified)
PNEUMONIA	Pneumonias (Asthma/COPD co-morbidities)
PNEUMO_SEPTHICHE	Pneumococcal septichemia
POLLENALLERG	Pollen allergy
PRIM_COXARTHROSIS	Primary coxarthrosis, bilateral
PRIM_KNEEARTHROSIS	Primary gonarthrosis, bilateral
PSORI_STRICT	Psoriasis (vulgaris), strict definition
PSOR_ARTHR_OTH	Other psoriatic arthropathies
PSOR_ENTE_ARTHR	Psoriatic and enteropathic arthropathies
PULM_IMMUNECOMORB	Immune disease comorbidities
PULM_INFECTIONS	COPD/asthma/ILD related infections
PULM_MEDICATIO_COMORB	Medication related adverse effects (Asthma/COPD)
PULM_PNEUMONIA_SEPSIS	COPD/asthma/ILD related pneumonia or pneumonia derived septichaemia
PULM_PSYCH_COMORB	Psychiatric comorbidites (Asthma/COPD)
REAC_ARTHRO_NOS	Other/unspecified reactive arthropathies
RESPIRATORYINSUFF	Respiratory insufficiency
RHEUMA_ARHTROPAT_REACTIVE	Reactive arthropathies, FINNGEN
RHEUMA_ENDPOINTS	Finngen Rheumatological endpoints
RHEUMA_NOS	Other/unspecified rheumatoid arthritis
RHEUMA_OTHER_WIDE	Other (seronegative) rheumatoid arthritis, wide
RHEUMA_SERONEG	Seronegative rheumatoid arthritis
RHEUMA_SEROPOS	Seropositive rheumatoid arthritis
RHEUMA_SEROPOS_OTH	Other/unspecified seropositiverheumatoid arthritis
RHEUMA_SEROPOS_WIDE	Seropositive rheumatoid arthritis, wide
RHEU_ARTHRITIS_OTH	Other arthritis (FG)
RHINITIS_VASOMOTOR	Vasomotor rhinitis (mode)
RX_STATIN	Statin medication
SCND_OTH_COXARTHROSIS	Other secondary coxarthrosis
SCND_OTH_KNEEARTHROSIS	Other secondary gonarthrosis
SEPTICHE_PNEUMONIA	Pneumonia derived septichemia
SFN	Small fibre neuropathy
SHORTBREATH	Shortness of breath
SLEEP	Sleep disorders (combined)
SLE_FG	SLE (Finngen)
SLE_NOS	Systemic lupus erythematosus, unspecified
SMOKING_DEPEND	Smoking dependancy
SNORING	Snoring
SPONDYLOARTHRITIS	Spondyloarthritis
SPONDYLOPATHY_FG	Spondylopathies (FG)
ST19_CONCUS	Concussion
ST19_DIFBRAININJ	Diffuse brain injury
ST19_FOCALBRAININJ	Focal brain injury
ST19_ICTRAUOTHUNS	Other and unspecified intracranial injuries
ST19_INTRACRATRAUMA	Intracranial trauma
ST19_SAHTRAU	Traumatic subarachnoid haemorrhage
ST19_SDHTRAU	Traumatic subdural haemorrhage
STILL_ADULT	Adult-onset Still disease
T1D	Type1 diabetes, definitions combined
T1D_STRICT	Type 1 diabetes, strict definition
T1D_STRICT1	Type 1 diabetes, strict definition, subgroup 1
T1D_WIDE	Type 1 diabetes, wide definition
T1D_WIDE1	Type 1 diabetes, wide definition, subgroup 1
T1D_WIDE2	Type 1 diabetes, wide definition, subgroup 2
T2D	Type 2 diabetes, definitions combined
T2D_WIDE	Type 2 diabetes, wide definition
TBC_RESP	Respiratory tuberculosis
TEMPOROMANDIB	Temporomandibular joint disorders
THYROIDITIS	Thyroiditis
THYROID_DISORDER_IBD	Disorders of thyroid, IBD co-morbidities
THYROTOXICOSIS	Thyrotoxicosis
TOBACCO_USE	Tobacco use
TONGUEABNORMALITY	Tongue abnormality
TRANSPLANT_PREV	Previously done organ transplantation
TRAUMBRAIN_NONCONCUS	severe traumatic brain injury, does not include concussion
TUBERCULOSIS	Tuberculosis
ULCERENTER	Ulcerative enterocolitis
ULCERILEO	Ulcerative ileocolitis
ULCERNAS	Ulcerative colitis, NAS
ULCEROTH	Other ulcerative colitis
ULCERPROCT	Ulcerative proctitis
ULCERRECT	Ulcerative rectosigmoiditis
URINERETENTION	Retention of urine
VD_MI	Vascular dementia (multiple infarctations)
VD_SC	Vascular dementia (subcortical)
VD_U	Vascular dementia (undefined)
VIRALPNEUMOKNOWN	Viral pneumonia (known virus, not influenza)
VIRALPNEUMONAS	Viral pneumonia (unknown virus, not influenza)
VIT_DEF	Vitamin deficiency
VOCALCORDDYS	Vocal cord dysfunction
VOICERESO	Voice and resonance disorders
WEIGHTLOSS	Weight loss
WET_AMD	Wet age-related macular degeneration
