phenocode	name	category	n_cases	n_controls	path_bucket	path_https
R18_HAEMORRHAGE_RESPI_PASSA	Haemorrhage from respiratory passages	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	5717	163123	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_HAEMORRHAGE_RESPI_PASSA.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_HAEMORRHAGE_RESPI_PASSA.gz
R18_HEADACHE1	Headache	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	13345	172999	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_HEADACHE1.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_HEADACHE1.gz
R18_HEARTBURN	Heartburn	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	1094	161968	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_HEARTBURN.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_HEARTBURN.gz
R18_HEPATOM_SPLENO_NOT_ELSEW_CLASSIFIED	"Hepatomegaly and splenomegaly, not elsewhere classified"	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	137	161968	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_HEPATOM_SPLENO_NOT_ELSEW_CLASSIFIED.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_HEPATOM_SPLENO_NOT_ELSEW_CLASSIFIED.gz
R18_HYPERHIDROSIS	Hyperhidrosis	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	406	172999	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_HYPERHIDROSIS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_HYPERHIDROSIS.gz
R18_ILL_D_UNKNO_CAUSES_MORTA	Ill-defined and unknown causes of mortality	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	443	218349	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_ILL_D_UNKNO_CAUSES_MORTA.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_ILL_D_UNKNO_CAUSES_MORTA.gz
R18_ISOLATED_PROTEINU	Isolated proteinuria	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	392	218199	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_ISOLATED_PROTEINU.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_ISOLATED_PROTEINU.gz
R18_LACK_EXPEC_NORMAL_PHYSIO_DEVELOPMENT	Lack of expected normal physiological development	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	396	172999	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_LACK_EXPEC_NORMAL_PHYSIO_DEVELOPMENT.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_LACK_EXPEC_NORMAL_PHYSIO_DEVELOPMENT.gz
R18_LOCALIZED_SWELL_MASS_LUMP_SKIN_SUBCU_TISSUE	"Localized swelling, mass and lump of skin and subcutaneous tissue"	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	4860	207548	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_LOCALIZED_SWELL_MASS_LUMP_SKIN_SUBCU_TISSUE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_LOCALIZED_SWELL_MASS_LUMP_SKIN_SUBCU_TISSUE.gz
R18_MALAI_FATIG	Malaise and fatigue	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	7363	172999	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_MALAI_FATIG.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_MALAI_FATIG.gz
R18_MOUTH_BREAT	Mouth breathing	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	7282	210871	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_MOUTH_BREAT.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_MOUTH_BREAT.gz
R18_NAUSEA_VOMITI	Nausea and vomiting	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	4109	161968	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_NAUSEA_VOMITI.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_NAUSEA_VOMITI.gz
R18_OEDEMA_NOT_ELSEW_CLASSIFIED	"Oedema, not elsewhere classified"	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	4278	172999	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_OEDEMA_NOT_ELSEW_CLASSIFIED.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_OEDEMA_NOT_ELSEW_CLASSIFIED.gz
R18_OTHER_ABNORMALITI_PLASMA_PROTEINS	Other abnormalities of plasma proteins	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	146	212004	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_OTHER_ABNORMALITI_PLASMA_PROTEINS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_OTHER_ABNORMALITI_PLASMA_PROTEINS.gz
R18_OTHER_ABNORMAL_FINDI_BLOOD_CHEMIS	Other abnormal findings of blood chemistry	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	371	212004	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_OTHER_ABNORMAL_FINDI_BLOOD_CHEMIS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_OTHER_ABNORMAL_FINDI_BLOOD_CHEMIS.gz
R18_OTHER_ABNORMAL_FINDI_URINE	Other abnormal findings in urine	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	182	218199	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_OTHER_ABNORMAL_FINDI_URINE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_OTHER_ABNORMAL_FINDI_URINE.gz
R18_OTHER_ABNORMAL_IMMUNOL_FINDI_SERUM	Other abnormal immunological findings in serum	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	233	212004	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_OTHER_ABNORMAL_IMMUNOL_FINDI_SERUM.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_OTHER_ABNORMAL_IMMUNOL_FINDI_SERUM.gz
R18_OTHER_GENERAL_SYMPTOMS_SIGNS	Other general symptoms and signs	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	544	172999	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_OTHER_GENERAL_SYMPTOMS_SIGNS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_OTHER_GENERAL_SYMPTOMS_SIGNS.gz
R18_OTHER_ILL_D_UNSPE_CAUSES_MORTA	Other ill-defined and unspecified causes of mortality	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	343	218349	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_OTHER_ILL_D_UNSPE_CAUSES_MORTA.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_OTHER_ILL_D_UNSPE_CAUSES_MORTA.gz
R18_OTHER_LACK_COORD	Other lack of coordination	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	200	209369	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_OTHER_LACK_COORD.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_OTHER_LACK_COORD.gz
R18_OTHER_SKIN_CHANG	Other skin changes	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	1430	207548	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_OTHER_SKIN_CHANG.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_OTHER_SKIN_CHANG.gz
R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_CIRCULATO_RESPI_SYSTEMS	Other symptoms and signs involving the circulatory and respiratory systems	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	719	163123	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_CIRCULATO_RESPI_SYSTEMS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_CIRCULATO_RESPI_SYSTEMS.gz
R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_COGNITIVE_FUNCTIONS_AWARE	Other symptoms and signs involving cognitive functions and awareness	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	7142	196383	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_COGNITIVE_FUNCTIONS_AWARE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_COGNITIVE_FUNCTIONS_AWARE.gz
R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_DIGES_SYSTEM_ABDOMEN	Other symptoms and signs involving the digestive system and abdomen	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	2592	161968	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_DIGES_SYSTEM_ABDOMEN.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_DIGES_SYSTEM_ABDOMEN.gz
R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_GENERAL_SENSA_PERCEP	Other symptoms and signs involving general sensations and perceptions	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	487	196383	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_GENERAL_SENSA_PERCEP.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_GENERAL_SENSA_PERCEP.gz
R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_NERVOUS_MUSCULOS_SYSTEMS	Other symptoms and signs involving the nervous and musculoskeletal systems	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	6566	209369	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_NERVOUS_MUSCULOS_SYSTEMS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_NERVOUS_MUSCULOS_SYSTEMS.gz
R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_URINARY_SYSTEM	Other symptoms and signs involving the urinary system	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	1064	202910	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_URINARY_SYSTEM.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_URINARY_SYSTEM.gz
R18_PAIN_ASSOCIATED_W_MICTU	Pain associated with micturition	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	1531	202910	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_PAIN_ASSOCIATED_W_MICTU.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_PAIN_ASSOCIATED_W_MICTU.gz
R18_PAIN_NOT_ELSEW_CLASSIFIED	"Pain, not elsewhere classified"	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	3811	172999	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_PAIN_NOT_ELSEW_CLASSIFIED.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_PAIN_NOT_ELSEW_CLASSIFIED.gz
R18_PAIN_THROAT_CHEST	Pain in throat and chest	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	24609	163123	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_PAIN_THROAT_CHEST.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_PAIN_THROAT_CHEST.gz
R18_POLYURIA	Polyuria	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	3340	202910	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_POLYURIA.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_POLYURIA.gz
R18_RASH_OTHER_NONSPECIFIC_SKIN_ERUPT	Rash and other nonspecific skin eruption	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	1540	207548	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_RASH_OTHER_NONSPECIFIC_SKIN_ERUPT.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_RASH_OTHER_NONSPECIFIC_SKIN_ERUPT.gz
R18_RETEN_URINE	Retention of urine	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	4999	202910	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_RETEN_URINE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_RETEN_URINE.gz
R18_SENILITY	Senility	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	105	172999	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_SENILITY.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_SENILITY.gz
R18_SHOCK_NOT_ELSEW_CLASSIFIED	"Shock, not elsewhere classified"	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	104	172999	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_SHOCK_NOT_ELSEW_CLASSIFIED.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_SHOCK_NOT_ELSEW_CLASSIFIED.gz
R18_SOMNOLENCE	Somnolence	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	173	218619	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_SOMNOLENCE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_SOMNOLENCE.gz
R18_SOMNO_STUPOR_COMA	"Somnolence, stupor and coma"	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	726	196383	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_SOMNO_STUPOR_COMA.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_SOMNO_STUPOR_COMA.gz
R18_SPEECH_DISTU_NOT_ELSEW_CLASSIFIED	"Speech disturbances, not elsewhere classified"	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	1068	213735	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_SPEECH_DISTU_NOT_ELSEW_CLASSIFIED.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_SPEECH_DISTU_NOT_ELSEW_CLASSIFIED.gz
R18_SYMPTOMS_SIGNS_CONCERNI_FOOD_FLUID_INTAKE	Symptoms and signs concerning food and fluid intake	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	1347	172999	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_SYMPTOMS_SIGNS_CONCERNI_FOOD_FLUID_INTAKE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_SYMPTOMS_SIGNS_CONCERNI_FOOD_FLUID_INTAKE.gz
R18_SYMPTOMS_SIGNS_INVOLVI_APPEA_BEHVI	Symptoms and signs involving appearance and behaviour	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	93	196383	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_SYMPTOMS_SIGNS_INVOLVI_APPEA_BEHVI.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_SYMPTOMS_SIGNS_INVOLVI_APPEA_BEHVI.gz
R18_SYMPTOMS_SIGNS_INVOLVI_CIRCULATO_RESPI_SYSTEMS	Symptoms and signs involving the circulatory and respiratory systems	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	55669	163123	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_SYMPTOMS_SIGNS_INVOLVI_CIRCULATO_RESPI_SYSTEMS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_SYMPTOMS_SIGNS_INVOLVI_CIRCULATO_RESPI_SYSTEMS.gz
R18_SYMPTOMS_SIGNS_INVOLVI_COGNITION_PERCEP_EMOTIONAL_STATE_BEHVI	"Symptoms and signs involving cognition, perception, emotional state and behaviour"	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	22409	196383	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_SYMPTOMS_SIGNS_INVOLVI_COGNITION_PERCEP_EMOTIONAL_STATE_BEHVI.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_SYMPTOMS_SIGNS_INVOLVI_COGNITION_PERCEP_EMOTIONAL_STATE_BEHVI.gz
R18_SYMPTOMS_SIGNS_INVOLVI_DIGES_SYSTEM_ABDOMEN	Symptoms and signs involving the digestive system and abdomen	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	56824	161968	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_SYMPTOMS_SIGNS_INVOLVI_DIGES_SYSTEM_ABDOMEN.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_SYMPTOMS_SIGNS_INVOLVI_DIGES_SYSTEM_ABDOMEN.gz
R18_SYMPTOMS_SIGNS_INVOLVI_EMOTIONAL_STATE	Symptoms and signs involving emotional state	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	405	196383	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_SYMPTOMS_SIGNS_INVOLVI_EMOTIONAL_STATE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_SYMPTOMS_SIGNS_INVOLVI_EMOTIONAL_STATE.gz
R18_SYMPTOMS_SIGNS_INVOLVI_NERVOUS_MUSCULOS_SYSTEMS	Symptoms and signs involving the nervous and musculoskeletal systems	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	9423	209369	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_SYMPTOMS_SIGNS_INVOLVI_NERVOUS_MUSCULOS_SYSTEMS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_SYMPTOMS_SIGNS_INVOLVI_NERVOUS_MUSCULOS_SYSTEMS.gz
R18_SYMPTOMS_SIGNS_INVOLVI_SKIN_SUBCU_TISSUE	Symptoms and signs involving the skin and subcutaneous tissue	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	11244	207548	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_SYMPTOMS_SIGNS_INVOLVI_SKIN_SUBCU_TISSUE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_SYMPTOMS_SIGNS_INVOLVI_SKIN_SUBCU_TISSUE.gz
R18_SYMPTOMS_SIGNS_INVOLVI_SPEECH_VOICE	Symptoms and signs involving speech and voice	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	5057	213735	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_SYMPTOMS_SIGNS_INVOLVI_SPEECH_VOICE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_SYMPTOMS_SIGNS_INVOLVI_SPEECH_VOICE.gz
R18_SYMPTOMS_SIGNS_INVOLVI_URINARY_SYSTEM	Symptoms and signs involving the urinary system	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	15882	202910	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_SYMPTOMS_SIGNS_INVOLVI_URINARY_SYSTEM.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_SYMPTOMS_SIGNS_INVOLVI_URINARY_SYSTEM.gz
R18_SYNCO_COLLAP	Syncope and collapse	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	8140	172999	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_SYNCO_COLLAP.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_SYNCO_COLLAP.gz
R18_UNKNO_UNSPE_CAUSES_MORBIDI	Unknown and unspecified causes of morbidity	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	1225	172999	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_UNKNO_UNSPE_CAUSES_MORBIDI.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_UNKNO_UNSPE_CAUSES_MORBIDI.gz
R18_UNSPE_HAEMATU	Unspecified haematuria	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	6619	202910	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_UNSPE_HAEMATU.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_UNSPE_HAEMATU.gz
R18_UNSPE_JAUND	Unspecified jaundice	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	696	161968	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_UNSPE_JAUND.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_UNSPE_JAUND.gz
R18_UNSPE_URINARY_INCONTINENCE	Unspecified urinary incontinence	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	1357	202910	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_UNSPE_URINARY_INCONTINENCE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_UNSPE_URINARY_INCONTINENCE.gz
R18_VOICE_DISTU	Voice disturbances	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	4006	213735	gs://finngen-public-data-r5/summary_stats/finngen_R5_R18_VOICE_DISTU.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_R18_VOICE_DISTU.gz
REAC_ARTHRO_NOS	Other/unspecified reactive arthropathies	Rheuma endpoints	971	217683	gs://finngen-public-data-r5/summary_stats/finngen_R5_REAC_ARTHRO_NOS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_REAC_ARTHRO_NOS.gz
RESPIRATORYINSUFF	Respiratory insufficiency	Interstitial lung disease endpoints	878	136767	gs://finngen-public-data-r5/summary_stats/finngen_R5_RESPIRATORYINSUFF.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_RESPIRATORYINSUFF.gz
RESP_ILL_DIS_CLASS_ELSEWHERE	Respiratory disorders in diseases classified elsewhere	Interstitial lung disease endpoints	165	218627	gs://finngen-public-data-r5/summary_stats/finngen_R5_RESP_ILL_DIS_CLASS_ELSEWHERE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_RESP_ILL_DIS_CLASS_ELSEWHERE.gz
RHEUMA_ARHTROPAT_REACTIVE	"Reactive arthropathies, FINNGEN"	Rheuma endpoints	1109	172834	gs://finngen-public-data-r5/summary_stats/finngen_R5_RHEUMA_ARHTROPAT_REACTIVE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_RHEUMA_ARHTROPAT_REACTIVE.gz
RHEUMA_CHRYSTAL	"Chrystal arthropathies, rheuma endpoint"	Rheuma endpoints	155	172834	gs://finngen-public-data-r5/summary_stats/finngen_R5_RHEUMA_CHRYSTAL.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_RHEUMA_CHRYSTAL.gz
RHEUMA_ENDPOINTS	Finngen Rheumatological endpoints	Rheuma endpoints	45958	172834	gs://finngen-public-data-r5/summary_stats/finngen_R5_RHEUMA_ENDPOINTS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_RHEUMA_ENDPOINTS.gz
RHEUMA_NOS	Other/unspecified rheumatoid arthritis	Rheuma endpoints	1925	215389	gs://finngen-public-data-r5/summary_stats/finngen_R5_RHEUMA_NOS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_RHEUMA_NOS.gz
RHEUMA_OTHER_WIDE	"Other (seronegative) rheumatoid arthritis, wide"	Rheuma endpoints	2993	215389	gs://finngen-public-data-r5/summary_stats/finngen_R5_RHEUMA_OTHER_WIDE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_RHEUMA_OTHER_WIDE.gz
RHEUMA_SERONEG	Seronegative rheumatoid arthritis	Rheuma endpoints	1937	172834	gs://finngen-public-data-r5/summary_stats/finngen_R5_RHEUMA_SERONEG.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_RHEUMA_SERONEG.gz
RHEUMA_SEROPOS	Seropositive rheumatoid arthritis	Rheuma endpoints	4596	172834	gs://finngen-public-data-r5/summary_stats/finngen_R5_RHEUMA_SEROPOS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_RHEUMA_SEROPOS.gz
RHEUMA_SEROPOS_OTH	Other/unspecified seropositiverheumatoid arthritis	Rheuma endpoints	4539	214196	gs://finngen-public-data-r5/summary_stats/finngen_R5_RHEUMA_SEROPOS_OTH.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_RHEUMA_SEROPOS_OTH.gz
RHEUMA_SEROPOS_STRICT	"Seropositive rheumatoid arthritis, strict definition"	Rheuma endpoints	1297	214364	gs://finngen-public-data-r5/summary_stats/finngen_R5_RHEUMA_SEROPOS_STRICT.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_RHEUMA_SEROPOS_STRICT.gz
RHEUMA_SEROPOS_WIDE	"Seropositive rheumatoid arthritis, wide"	Rheuma endpoints	4594	214196	gs://finngen-public-data-r5/summary_stats/finngen_R5_RHEUMA_SEROPOS_WIDE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_RHEUMA_SEROPOS_WIDE.gz
RHEU_ARTHRITIS_OTH	Other arthritis (FG)	Rheuma endpoints	5109	172834	gs://finngen-public-data-r5/summary_stats/finngen_R5_RHEU_ARTHRITIS_OTH.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_RHEU_ARTHRITIS_OTH.gz
