phenocode	name	category	n_cases	n_controls	path_bucket	path_https
N14_OTHNONINFOVA	Other and unspesified noninflammatory disorders of ovary, fallopian tube and broad ligament	Genitourinary system	233	43366	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_OTHNONINFOVA.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_OTHNONINFOVA.gz
N14_OTHNONINFUTER	Other noninflammatory disorders of uterus, except cervix	Genitourinary system	3439	43366	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_OTHNONINFUTER.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_OTHNONINFUTER.gz
N14_OTHNONINFVAG	Other noninflammatory disorders of vagina	Genitourinary system	740	43366	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_OTHNONINFVAG.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_OTHNONINFVAG.gz
N14_OTHNONINFVULV	Other noninflammatory disorders of vulva and perineum	Genitourinary system	686	43366	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_OTHNONINFVULV.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_OTHNONINFVULV.gz
N14_OTHPENIS	Other disorders of penis	Genitourinary system	720	46067	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_OTHPENIS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_OTHPENIS.gz
N14_OVARTORS	Torsion of ovary, ovarian pedicle and fallobian tube	Genitourinary system	173	43366	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_OVARTORS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_OVARTORS.gz
N14_OVARYCYST	Ovarian cyst	Genitourinary system	6409	43366	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_OVARYCYST.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_OVARYCYST.gz
N14_PHIMOSIS	Redundant prepuce, phimosis and paraphimosis	Genitourinary system	2181	46067	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_PHIMOSIS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_PHIMOSIS.gz
N14_POLYPFEMGEN	Polyp of the female genital tract	Genitourinary system	4653	43366	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_POLYPFEMGEN.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_POLYPFEMGEN.gz
N14_POSTMENATRVAG	Postmenopausal atrophic vaginitsi	Genitourinary system	346	43366	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_POSTMENATRVAG.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_POSTMENATRVAG.gz
N14_POSTMENBLEED	Postmenopausal bleeding	Genitourinary system	3665	43366	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_POSTMENBLEED.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_POSTMENBLEED.gz
N14_PROHERNOV	Prolapse and hernia of ovary and fallopian tube	Genitourinary system	529	43366	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_PROHERNOV.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_PROHERNOV.gz
N14_PROSTAOTH	Other disorders of prostate	Genitourinary system	292	46067	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_PROSTAOTH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_PROSTAOTH.gz
N14_PROSTATITIS	Inflammatory diseases of prostate (prostatitis)	Genitourinary system	1117	46067	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_PROSTATITIS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_PROSTATITIS.gz
N14_PROSTHYPERPLA	Hyperplasia of prostate	Genitourinary system	7648	46067	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_PROSTHYPERPLA.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_PROSTHYPERPLA.gz
N14_PYELONEPHR	Acute tubulo-interstitial nephritis	Genitourinary system	6531	125548	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_PYELONEPHR.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_PYELONEPHR.gz
N14_RECURANDPERHEAMATUR	Recurrent and persistent haematuria	Genitourinary system	169	133250	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_RECURANDPERHEAMATUR.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_RECURANDPERHEAMATUR.gz
N14_RENALTUB	Renal tubulo-intestitial diseases	Genitourinary system	10090	125548	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_RENALTUB.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_RENALTUB.gz
N14_RENALTUBULOOTH	Other renal tubulo-interstitial diseases	Genitourinary system	209	125548	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_RENALTUBULOOTH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_RENALTUBULOOTH.gz
N14_RENFAIL	Renal failure	Genitourinary system	3072	132566	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_RENFAIL.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_RENFAIL.gz
N14_RENFAILNAS	Unspesified kidney failure	Genitourinary system	540	132566	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_RENFAILNAS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_RENFAILNAS.gz
N14_SALPHOOPH	Salphingitis and oophoritis	Genitourinary system	1973	69526	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_SALPHOOPH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_SALPHOOPH.gz
N14_SPERMATOCELE	Spermatocele	Genitourinary system	663	46067	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_SPERMATOCELE.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_SPERMATOCELE.gz
N14_TORSIOTEST	Torsion of testis	Genitourinary system	194	46067	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_TORSIOTEST.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_TORSIOTEST.gz
N14_TUBULOINTNEPHRNAS	Tubulo-interstitial nephritis, not spesified as acute or chronic	Genitourinary system	665	125548	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_TUBULOINTNEPHRNAS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_TUBULOINTNEPHRNAS.gz
N14_ULCERVAGVUL	Ulcer of vagina/vulva	Genitourinary system	113	69526	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_ULCERVAGVUL.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_ULCERVAGVUL.gz
N14_URETHRALSTRICT	Urethral stricture	Genitourinary system	439	121747	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_URETHRALSTRICT.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_URETHRALSTRICT.gz
N14_URETHRAOTH	Other disorders of urethra and urinary system	Genitourinary system	9418	121747	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_URETHRAOTH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_URETHRAOTH.gz
N14_URETHRITISANDURSYNDR	Urehtritis and urethral syndrome	Genitourinary system	192	121747	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_URETHRITISANDURSYNDR.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_URETHRITISANDURSYNDR.gz
N14_URINOTH	Other diseases of urinary system	Genitourinary system	13891	121747	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_URINOTH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_URINOTH.gz
N14_UROLITHIASIS	Urolithiasis	Genitourinary system	3232	132406	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_UROLITHIASIS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_UROLITHIASIS.gz
N14_VAGINITIS	Vaginitis/vulvovaginitis/vulvitis/abscess of vulva	Genitourinary system	1126	69526	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_VAGINITIS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_VAGINITIS.gz
N14_VULVOVAGINFINOTH	Vulvovaginal ulceration/inflammation in other diseases	Genitourinary system	319	69526	gs://finngen-public-data-r3/summary_stats/finngen_r3_N14_VULVOVAGINFINOTH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_N14_VULVOVAGINFINOTH.gz
NAFLD	Nonalcoholic fatty liver disease	Other	485	135153	gs://finngen-public-data-r3/summary_stats/finngen_r3_NAFLD.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_NAFLD.gz
NECROVASC_FG	Other necrotizing vasculopathies (FG)	Other	445	108694	gs://finngen-public-data-r3/summary_stats/finngen_r3_NECROVASC_FG.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_NECROVASC_FG.gz
NEURODEGOTH	Other degenerative diseases of the nervous system	Other	3641	86975	gs://finngen-public-data-r3/summary_stats/finngen_r3_NEURODEGOTH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_NEURODEGOTH.gz
NIV	Non-invasive ventilation	Other	266	69868	gs://finngen-public-data-r3/summary_stats/finngen_r3_NIV.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_NIV.gz
NONALLERG_ASTHMA	Non-allergic asthma (mode)	Other	2233	87915	gs://finngen-public-data-r3/summary_stats/finngen_r3_NONALLERG_ASTHMA.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_NONALLERG_ASTHMA.gz
NONALLERG_ASTHMA_EXMORE	Non-allergic asthma (mode) (more controls excluded)	Other	2233	85305	gs://finngen-public-data-r3/summary_stats/finngen_r3_NONALLERG_ASTHMA_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_NONALLERG_ASTHMA_EXMORE.gz
O15_ABORT_MEDICAL	Medical abortion	Other	6153	64578	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_ABORT_MEDICAL.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_ABORT_MEDICAL.gz
O15_ABORT_SPONTAN	Spontaneous abortion	Other	3312	64578	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_ABORT_SPONTAN.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_ABORT_SPONTAN.gz
O15_ABORT_UNS	Unspecified abortion	Other	479	64578	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_ABORT_UNS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_ABORT_UNS.gz
O15_AMNIOT_OTHER	Other disorders of amniotic fluid and membranes	Other	995	65746	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_AMNIOT_OTHER.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_AMNIOT_OTHER.gz
O15_ANTENAT_ABNORM	Abnormal findings on antenatal screening of mother	Other	490	69631	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_ANTENAT_ABNORM.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_ANTENAT_ABNORM.gz
O15_ANTEPART_HAEM_NAS	Antepartum haemorrhage, not elsewhere classified	Other	634	65746	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_ANTEPART_HAEM_NAS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_ANTEPART_HAEM_NAS.gz
O15_BIRTH_BREAT_INFECT	Infections of breast associated with childbirth	Other	219	74929	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_BIRTH_BREAT_INFECT.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_BIRTH_BREAT_INFECT.gz
O15_COMPLIC_LAB_DELIV	Complications of labour and delivery	Other	11487	64901	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_COMPLIC_LAB_DELIV.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_COMPLIC_LAB_DELIV.gz
O15_COMPLIC_PUERP	Complications predominantly related to the puerperium	Other	1459	74929	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_COMPLIC_PUERP.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_COMPLIC_PUERP.gz
O15_CONCEPT_ABNORM	Other abnormal products of conception	Other	3425	64578	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_CONCEPT_ABNORM.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_CONCEPT_ABNORM.gz
O15_DELIVERY	Delivery	Other	23960	52428	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_DELIVERY.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_DELIVERY.gz
O15_DELIV_CAESAR	Single delivery by caesarean section	Other	3024	52428	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_DELIV_CAESAR.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_DELIV_CAESAR.gz
O15_DELIV_FORCEP_VAC	Single delivery by forceps and vacuum extractor	Other	1774	52428	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_DELIV_FORCEP_VAC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_DELIV_FORCEP_VAC.gz
O15_DELIV_MULTIP	Multiple delivery	Other	458	52428	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_DELIV_MULTIP.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_DELIV_MULTIP.gz
O15_DELIV_OTHER_ASSIST	Other assisted single delivery	Other	108	52428	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_DELIV_OTHER_ASSIST.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_DELIV_OTHER_ASSIST.gz
O15_DELIV_PERIN_LACER	Perineal laceration during delivery	Other	1073	64901	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_DELIV_PERIN_LACER.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_DELIV_PERIN_LACER.gz
O15_DELIV_SPONT	Single spontaneous delivery	Other	21041	52428	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_DELIV_SPONT.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_DELIV_SPONT.gz
O15_EXCESS_VOMIT_PREG	Excessive vomiting in pregnancy	Other	451	69631	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_EXCESS_VOMIT_PREG.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_EXCESS_VOMIT_PREG.gz
O15_EXIST_HYPERT_COMPLIC	Pre-existing hypertension complicating pregnancy, childbirth and the puerperium	Other	642	73538	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_EXIST_HYPERT_COMPLIC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_EXIST_HYPERT_COMPLIC.gz
O15_FAILED_INDUCT	Failed induction of labour	Other	286	64901	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_FAILED_INDUCT.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_FAILED_INDUCT.gz
O15_FALSE_LAB	False labour	Other	3691	65746	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_FALSE_LAB.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_FALSE_LAB.gz
O15_GESTAT_HYPERT	Gestational [pregnancy-induced] hypertension	Other	1306	73538	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_GESTAT_HYPERT.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_GESTAT_HYPERT.gz
O15_GESTAT_OEDEM_PREINUR	Gestational [pregnancy-induced] oedema and proteinuria without hypertension	Other	240	73538	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_GESTAT_OEDEM_PREINUR.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_GESTAT_OEDEM_PREINUR.gz
O15_HAEMORRH_EARLY_PREG	Haemorrhage in early pregnancy	Other	1716	69631	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_HAEMORRH_EARLY_PREG.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_HAEMORRH_EARLY_PREG.gz
O15_HYPTENSPREG	Pregnancy hypertension	Other	4677	71711	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_HYPTENSPREG.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_HYPTENSPREG.gz
O15_ICP	Intrahepatic Cholestasis of Pregnancy (ICP)	Other	539	75849	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_ICP.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_ICP.gz
O15_LABOUR_ABNORM_FORCES	Abnormalities of forces of labour	Other	1065	64901	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_LABOUR_ABNORM_FORCES.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_LABOUR_ABNORM_FORCES.gz
O15_LABOUR_FETAL_STRESS	Labour and delivery complicated by fetal stress [distress]	Other	1951	64901	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_LABOUR_FETAL_STRESS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_LABOUR_FETAL_STRESS.gz
O15_LABOUR_LONG	Long labour	Other	1792	64901	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_LABOUR_LONG.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_LABOUR_LONG.gz
O15_LABOUR_MALPOS	Obstructed labour due to malposition and malpresentation of fetus	Other	2074	64901	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_LABOUR_MALPOS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_LABOUR_MALPOS.gz
O15_LABOUR_OBSTR_OTHER	Other obstructed labour	Other	390	64901	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_LABOUR_OBSTR_OTHER.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_LABOUR_OBSTR_OTHER.gz
O15_LABOUR_OTHER	Other complications of labour and delivery, not elsewhere classified	Other	600	64901	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_LABOUR_OTHER.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_LABOUR_OTHER.gz
O15_LABOUR_PELVIC_ABNORM	Obstructed labour due to maternal pelvic abnormality	Other	999	64901	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_LABOUR_PELVIC_ABNORM.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_LABOUR_PELVIC_ABNORM.gz
O15_LABOUR_UMBILICAL	Labour and delivery complicated by umbilical cord complications	Other	298	64901	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_LABOUR_UMBILICAL.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_LABOUR_UMBILICAL.gz
O15_MATERN_CARE	Maternal care related to the fetus and amniotic cavity and possible delivery problems	Other	10642	65746	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_MATERN_CARE.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_MATERN_CARE.gz
O15_MATERN_CARE_DISPROP	Maternal care for known or suspected disproportion	Other	403	65746	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_MATERN_CARE_DISPROP.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_MATERN_CARE_DISPROP.gz
O15_MATERN_CARE_FETAL_ABNORM	Maternal care for known or suspected fetal abnormality and damage	Other	1291	65746	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_MATERN_CARE_FETAL_ABNORM.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_MATERN_CARE_FETAL_ABNORM.gz
O15_MATERN_CARE_OTHER	Maternal care for other known or suspected fetal problems	Other	2129	65746	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_MATERN_CARE_OTHER.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_MATERN_CARE_OTHER.gz
O15_MATERN_CARE_PELVIC_ABNORM	Maternal care for known or suspected abnormality of pelvic organs	Other	2136	65746	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_MATERN_CARE_PELVIC_ABNORM.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_MATERN_CARE_PELVIC_ABNORM.gz
O15_MATERN_INFECT_ELSEWHERE	Maternal infectious and parasitic diseases classifiable elsewhere but complicating pregnancy, childbirth and  the puerperium	Other	146	73834	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_MATERN_INFECT_ELSEWHERE.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_MATERN_INFECT_ELSEWHERE.gz
O15_MAT_CARE_MALPRESENT	Maternal care for known or suspected malpresentation of fetus	Other	1516	65746	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_MAT_CARE_MALPRESENT.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_MAT_CARE_MALPRESENT.gz
O15_MEMBR_PREMAT_RUPT	Premature rupture of membranes	Other	1469	65746	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_MEMBR_PREMAT_RUPT.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_MEMBR_PREMAT_RUPT.gz
O15_MULTIP_GEST	Multiple gestation	Other	668	65746	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_MULTIP_GEST.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_MULTIP_GEST.gz
O15_OBSTET_NAS	Other obstetric conditions, not elsewhere classified	Other	2554	73834	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_OBSTET_NAS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_OBSTET_NAS.gz
O15_OBSTET_TRAUMA_OTHER	Other obstetric trauma	Other	393	64901	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_OBSTET_TRAUMA_OTHER.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_OBSTET_TRAUMA_OTHER.gz
O15_OEDEM_PROTUR_HYPERT	Oedema, proteinuria and hypertensive disorders in pregnancy, childbirth and the puerperium	Other	2850	73538	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_OEDEM_PROTUR_HYPERT.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_OEDEM_PROTUR_HYPERT.gz
O15_OTHER_MATERN_DIS_ELSEWHERE	Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium	Other	2443	73834	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_OTHER_MATERN_DIS_ELSEWHERE.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_OTHER_MATERN_DIS_ELSEWHERE.gz
O15_PLAC_PRAEVIA	Placenta praevia	Other	326	65746	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_PLAC_PRAEVIA.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_PLAC_PRAEVIA.gz
O15_PLAC_PREMAT_SEPAR	Premature separation of placenta [abruptio placentae]	Other	195	65746	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_PLAC_PREMAT_SEPAR.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_PLAC_PREMAT_SEPAR.gz
O15_POLYHYDR	Polyhydramnios	Other	301	65746	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_POLYHYDR.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_POLYHYDR.gz
O15_POSTPART_HEAMORRH	Postpartum haemorrhage	Other	1861	64901	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_POSTPART_HEAMORRH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_POSTPART_HEAMORRH.gz
O15_PREECLAMPS	Pre-eclampsia	Other	1324	73538	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_PREECLAMPS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_PREECLAMPS.gz
O15_PREG_ABORT	Pregnancy with abortive outcome	Other	11810	64578	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_PREG_ABORT.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_PREG_ABORT.gz
O15_PREG_BIRTH_PUERP	Pregnancy, childbirth and the puerperium	Other	30752	45636	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_PREG_BIRTH_PUERP.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_PREG_BIRTH_PUERP.gz
O15_PREG_DM	Diabetes mellitus in pregnancy	Other	3246	69631	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_PREG_DM.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_PREG_DM.gz
O15_PREG_ECTOP	Ectopic pregnancy	Other	1210	64578	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_PREG_ECTOP.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_PREG_ECTOP.gz
O15_PREG_GU_INFECT	Infections of genitourinary tract in pregnancy	Other	348	69631	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_PREG_GU_INFECT.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_PREG_GU_INFECT.gz
O15_PREG_MATERN_CARE	Maternal care for other conditions predominantly related to pregnancy	Other	1784	69631	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_PREG_MATERN_CARE.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_PREG_MATERN_CARE.gz
O15_PREG_OTHER_MAT_DISORD	Other maternal disorders predominantly related to pregnancy	Other	6757	69631	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_PREG_OTHER_MAT_DISORD.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_PREG_OTHER_MAT_DISORD.gz
O15_PREG_PROLONGED	Prolonged pregnancy	Other	1049	65746	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_PREG_PROLONGED.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_PREG_PROLONGED.gz
